date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:35:41	21073/21073	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Oct%202019%2016:22:46%20GMT	https://www.tutorialspoint.com/cplusplus/cpp_continue_statement.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/cpp_continue_statement.html	(from https://www.tutorialspoint.com/cplusplus/cpp_loop_types.htm)
09:35:41	21727/21727	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Oct%202019%2015:14:02%20GMT	https://www.tutorialspoint.com/cplusplus/cpp_goto_statement.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/cpp_goto_statement.html	(from https://www.tutorialspoint.com/cplusplus/cpp_loop_types.htm)
09:35:41	6730/6730	---M--	200	added ('OK')	image/jpeg	etag:%221a4a-567c372459640%22	https://www.tutorialspoint.com/cplusplus/images/cpp_decision_making.jpg	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/images/cpp_decision_making.jpg	(from https://www.tutorialspoint.com/cplusplus/cpp_decision_making.htm)
09:35:42	20920/20920	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Oct%202019%2002:42:56%20GMT	https://www.tutorialspoint.com/cplusplus/cpp_if_statement.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/cpp_if_statement.html	(from https://www.tutorialspoint.com/cplusplus/cpp_decision_making.htm)
09:35:42	23311/23311	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Oct%202019%2012:09:33%20GMT	https://www.tutorialspoint.com/cplusplus/cpp_if_else_statement.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/cpp_if_else_statement.html	(from https://www.tutorialspoint.com/cplusplus/cpp_decision_making.htm)
09:35:42	22611/22611	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Oct%202019%2009:47:12%20GMT	https://www.tutorialspoint.com/cplusplus/cpp_switch_statement.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/cpp_switch_statement.html	(from https://www.tutorialspoint.com/cplusplus/cpp_decision_making.htm)
09:35:42	21112/21112	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Oct%202019%2002:55:43%20GMT	https://www.tutorialspoint.com/cplusplus/cpp_nested_if.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/cpp_nested_if.html	(from https://www.tutorialspoint.com/cplusplus/cpp_decision_making.htm)
09:35:43	21227/21227	---M-Z	200	added ('OK')	text/html	date:Wed,%2009%20Oct%202019%2002:35:43%20GMT	https://www.tutorialspoint.com/cplusplus/cpp_nested_switch.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/cpp_nested_switch.html	(from https://www.tutorialspoint.com/cplusplus/cpp_decision_making.htm)
09:35:43	21396/21396	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Oct%202019%2006:55:29%20GMT	https://www.tutorialspoint.com/cplusplus/cpp_function_call_by_value.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/cpp_function_call_by_value.html	(from https://www.tutorialspoint.com/cplusplus/cpp_functions.htm)
09:35:44	21731/21731	---M-Z	200	added ('OK')	text/html	date:Wed,%2009%20Oct%202019%2002:35:43%20GMT	https://www.tutorialspoint.com/cplusplus/cpp_function_call_by_pointer.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/cpp_function_call_by_pointer.html	(from https://www.tutorialspoint.com/cplusplus/cpp_functions.htm)
09:35:44	21513/21513	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Oct%202019%2012:29:02%20GMT	https://www.tutorialspoint.com/cplusplus/cpp_function_call_by_reference.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/cpp_function_call_by_reference.html	(from https://www.tutorialspoint.com/cplusplus/cpp_functions.htm)
09:35:44	4150/4150	---M--	200	added ('OK')	image/jpeg	etag:%221036-567c37217cf80%22	https://www.tutorialspoint.com/cplusplus/images/array_presentation.jpg	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/images/array_presentation.jpg	(from https://www.tutorialspoint.com/cplusplus/cpp_arrays.htm)
09:35:45	22991/22991	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Oct%202019%2016:35:23%20GMT	https://www.tutorialspoint.com/cplusplus/cpp_multi_dimensional_arrays.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/cpp_multi_dimensional_arrays.html	(from https://www.tutorialspoint.com/cplusplus/cpp_arrays.htm)
09:35:45	22048/22048	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Oct%202019%2006:54:08%20GMT	https://www.tutorialspoint.com/cplusplus/cpp_pointer_to_an_array.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/cpp_pointer_to_an_array.html	(from https://www.tutorialspoint.com/cplusplus/cpp_arrays.htm)
09:35:45	21907/21907	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Oct%202019%2010:18:07%20GMT	https://www.tutorialspoint.com/cplusplus/cpp_passing_arrays_to_functions.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/cpp_passing_arrays_to_functions.html	(from https://www.tutorialspoint.com/cplusplus/cpp_arrays.htm)
09:35:45	21667/21667	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Oct%202019%2012:29:08%20GMT	https://www.tutorialspoint.com/cplusplus/cpp_return_arrays_from_functions.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/cpp_return_arrays_from_functions.html	(from https://www.tutorialspoint.com/cplusplus/cpp_arrays.htm)
09:35:46	9976/9976	---M--	200	added ('OK')	image/jpeg	etag:%2226f8-567c372b06600%22	https://www.tutorialspoint.com/cplusplus/images/string_representation.jpg	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/images/string_representation.jpg	(from https://www.tutorialspoint.com/cplusplus/cpp_strings.htm)
09:35:46	21317/21317	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Oct%202019%2005:36:47%20GMT	https://www.tutorialspoint.com/cplusplus/cpp_null_pointers.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/cpp_null_pointers.html	(from https://www.tutorialspoint.com/cplusplus/cpp_pointers.htm)
09:35:47	24638/24638	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Oct%202019%2018:59:43%20GMT	https://www.tutorialspoint.com/cplusplus/cpp_pointer_arithmatic.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/cpp_pointer_arithmatic.html	(from https://www.tutorialspoint.com/cplusplus/cpp_pointers.htm)
09:35:47	21915/21915	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Oct%202019%2018:59:59%20GMT	https://www.tutorialspoint.com/cplusplus/cpp_pointers_vs_arrays.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/cpp_pointers_vs_arrays.html	(from https://www.tutorialspoint.com/cplusplus/cpp_pointers.htm)
09:35:47	22611/22611	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Oct%202019%2019:00:30%20GMT	https://www.tutorialspoint.com/cplusplus/cpp_array_of_pointers.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/cpp_array_of_pointers.html	(from https://www.tutorialspoint.com/cplusplus/cpp_pointers.htm)
09:35:48	21442/21442	---M-Z	200	added ('OK')	text/html	date:Wed,%2009%20Oct%202019%2002:35:47%20GMT	https://www.tutorialspoint.com/cplusplus/cpp_pointer_to_pointer.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/cpp_pointer_to_pointer.html	(from https://www.tutorialspoint.com/cplusplus/cpp_pointers.htm)
09:35:48	21739/21739	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Oct%202019%2003:44:02%20GMT	https://www.tutorialspoint.com/cplusplus/cpp_passing_pointers_to_functions.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/cpp_passing_pointers_to_functions.html	(from https://www.tutorialspoint.com/cplusplus/cpp_pointers.htm)
09:35:48	21629/21629	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Oct%202019%2008:28:09%20GMT	https://www.tutorialspoint.com/cplusplus/cpp_return_pointer_from_functions.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/cpp_return_pointer_from_functions.html	(from https://www.tutorialspoint.com/cplusplus/cpp_pointers.htm)
09:35:48	21019/21019	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Oct%202019%2015:26:09%20GMT	https://www.tutorialspoint.com/cplusplus/passing_parameters_by_references.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/passing_parameters_by_references.html	(from https://www.tutorialspoint.com/cplusplus/cpp_references.htm)
09:35:49	21734/21734	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Oct%202019%2016:08:37%20GMT	https://www.tutorialspoint.com/cplusplus/returning_values_by_reference.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/returning_values_by_reference.html	(from https://www.tutorialspoint.com/cplusplus/cpp_references.htm)
09:35:50	23374/23374	---M-Z	200	added ('OK')	text/html	date:Wed,%2009%20Oct%202019%2002:05:15%20GMT	https://www.tutorialspoint.com/cplusplus/cpp_class_member_functions.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/cpp_class_member_functions.html	(from https://www.tutorialspoint.com/cplusplus/cpp_classes_objects.htm)
09:35:50	25320/25320	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Oct%202019%2004:12:21%20GMT	https://www.tutorialspoint.com/cplusplus/cpp_class_access_modifiers.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/cpp_class_access_modifiers.html	(from https://www.tutorialspoint.com/cplusplus/cpp_classes_objects.htm)
09:35:50	25254/25254	---M-Z	200	added ('OK')	text/html	date:Wed,%2009%20Oct%202019%2002:07:15%20GMT	https://www.tutorialspoint.com/cplusplus/cpp_constructor_destructor.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/cpp_constructor_destructor.html	(from https://www.tutorialspoint.com/cplusplus/cpp_classes_objects.htm)
09:35:51	23739/23739	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Oct%202019%2013:17:43%20GMT	https://www.tutorialspoint.com/cplusplus/cpp_copy_constructor.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/cpp_copy_constructor.html	(from https://www.tutorialspoint.com/cplusplus/cpp_classes_objects.htm)
09:35:51	21708/21708	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Oct%202019%2014:56:28%20GMT	https://www.tutorialspoint.com/cplusplus/cpp_friend_functions.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/cpp_friend_functions.html	(from https://www.tutorialspoint.com/cplusplus/cpp_classes_objects.htm)
09:35:51	21280/21280	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Oct%202019%2012:57:51%20GMT	https://www.tutorialspoint.com/cplusplus/cpp_inline_functions.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/cpp_inline_functions.html	(from https://www.tutorialspoint.com/cplusplus/cpp_classes_objects.htm)
09:35:52	21414/21414	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Oct%202019%2015:52:45%20GMT	https://www.tutorialspoint.com/cplusplus/cpp_this_pointer.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/cpp_this_pointer.html	(from https://www.tutorialspoint.com/cplusplus/cpp_classes_objects.htm)
09:35:52	21534/21534	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Oct%202019%2018:32:03%20GMT	https://www.tutorialspoint.com/cplusplus/cpp_pointer_to_class.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/cpp_pointer_to_class.html	(from https://www.tutorialspoint.com/cplusplus/cpp_classes_objects.htm)
09:35:52	24092/24092	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Oct%202019%2014:26:23%20GMT	https://www.tutorialspoint.com/cplusplus/cpp_static_members.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/cpp_static_members.html	(from https://www.tutorialspoint.com/cplusplus/cpp_classes_objects.htm)
09:35:53	21671/21671	---M-Z	200	added ('OK')	text/html	date:Wed,%2009%20Oct%202019%2002:35:52%20GMT	https://www.tutorialspoint.com/cplusplus/unary_operators_overloading.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/unary_operators_overloading.html	(from https://www.tutorialspoint.com/cplusplus/cpp_overloading.htm)
09:35:53	22043/22043	---M-Z	200	added ('OK')	text/html	date:Wed,%2009%20Oct%202019%2002:35:53%20GMT	https://www.tutorialspoint.com/cplusplus/binary_operators_overloading.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/binary_operators_overloading.html	(from https://www.tutorialspoint.com/cplusplus/cpp_overloading.htm)
09:35:53	21591/21591	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Oct%202019%2011:27:31%20GMT	https://www.tutorialspoint.com/cplusplus/relational_operators_overloading.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/relational_operators_overloading.html	(from https://www.tutorialspoint.com/cplusplus/cpp_overloading.htm)
09:35:54	21743/21743	---M-Z	200	added ('OK')	text/html	date:Wed,%2009%20Oct%202019%2002:35:54%20GMT	https://www.tutorialspoint.com/cplusplus/input_output_operators_overloading.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/input_output_operators_overloading.html	(from https://www.tutorialspoint.com/cplusplus/cpp_overloading.htm)
09:35:54	21828/21828	---M-Z	200	added ('OK')	text/html	date:Wed,%2009%20Oct%202019%2002:35:54%20GMT	https://www.tutorialspoint.com/cplusplus/increment_decrement_operators_overloading.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/increment_decrement_operators_overloading.html	(from https://www.tutorialspoint.com/cplusplus/cpp_overloading.htm)
09:35:55	21202/21202	---M-Z	200	added ('OK')	text/html	date:Wed,%2009%20Oct%202019%2002:35:55%20GMT	https://www.tutorialspoint.com/cplusplus/assignment_operators_overloading.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/assignment_operators_overloading.html	(from https://www.tutorialspoint.com/cplusplus/cpp_overloading.htm)
09:35:55	21389/21389	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Oct%202019%2018:31:57%20GMT	https://www.tutorialspoint.com/cplusplus/function_call_operator_overloading.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/function_call_operator_overloading.html	(from https://www.tutorialspoint.com/cplusplus/cpp_overloading.htm)
09:35:55	21035/21035	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Oct%202019%2007:24:19%20GMT	https://www.tutorialspoint.com/cplusplus/subscripting_operator_overloading.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/subscripting_operator_overloading.html	(from https://www.tutorialspoint.com/cplusplus/cpp_overloading.htm)
09:35:56	22994/22994	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Oct%202019%2023:57:13%20GMT	https://www.tutorialspoint.com/cplusplus/class_member_access_operator_overloading.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/class_member_access_operator_overloading.html	(from https://www.tutorialspoint.com/cplusplus/cpp_overloading.htm)
09:35:57	23236/23236	---M--	200	added ('OK')	image/jpeg	etag:%225ac4-567c37254d880%22	https://www.tutorialspoint.com/cplusplus/images/cpp_exceptions.jpg	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/images/cpp_exceptions.jpg	(from https://www.tutorialspoint.com/cplusplus/cpp_exceptions_handling.htm)
09:35:57	13135/13135	---M--	200	added ('OK')	image/gif	etag:%22334f-567c37217cf80%22	https://www.tutorialspoint.com/cplusplus/images/cgiarch.gif	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/images/cgiarch.gif	(from https://www.tutorialspoint.com/cplusplus/cpp_web_programming.htm)
09:35:58	4926/4926	---M--	200	added ('OK')	image/png	etag:%22133e-56242e127d471%22	https://www.tutorialspoint.com/images/questions_and_answers.png	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/images/questions_and_answers.png	(from https://www.tutorialspoint.com/cplusplus/cpp_questions_answers.htm)
09:35:58	46945/46945	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Oct%202019%2016:36:40%20GMT	https://www.tutorialspoint.com/cplusplus/cpp_interview_questions.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/cpp_interview_questions.html	(from https://www.tutorialspoint.com/cplusplus/cpp_questions_answers.htm)
09:35:59	30603/30603	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Oct%202019%2013:38:48%20GMT	https://www.tutorialspoint.com/cplusplus/cpp_online_quiz.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/cpp_online_quiz.html	(from https://www.tutorialspoint.com/cplusplus/cpp_questions_answers.htm)
09:35:59	22410/22410	---M-Z	200	added ('OK')	text/html	date:Wed,%2009%20Oct%202019%2002:35:59%20GMT	https://www.tutorialspoint.com/cplusplus/cpp_online_test.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/cpp_online_test.html	(from https://www.tutorialspoint.com/cplusplus/cpp_questions_answers.htm)
09:36:00	44693/44693	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Oct%202019%2003:49:36%20GMT	https://www.tutorialspoint.com/cplusplus/cplusplus_mock_test.htm	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/cplusplus_mock_test.html	(from https://www.tutorialspoint.com/cplusplus/cpp_questions_answers.htm)
09:36:01	45542/45542	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Aug%202012%2018:37:42%20GMT	https://images-na.ssl-images-amazon.com/images/I/51WeVQlb7fL.jpg	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/images-na.ssl-images-amazon.com/images/I/51WeVQlb7fL.jpg	(from https://www.tutorialspoint.com/cplusplus/cpp_useful_resources.htm)
09:36:01	39106/39106	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Oct%202012%2015:25:29%20GMT	https://images-na.ssl-images-amazon.com/images/I/51BaccTSZ4L.jpg	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/images-na.ssl-images-amazon.com/images/I/51BaccTSZ4L.jpg	(from https://www.tutorialspoint.com/cplusplus/cpp_useful_resources.htm)
09:36:01	30847/30847	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Jul%202012%2022:04:43%20GMT	https://images-na.ssl-images-amazon.com/images/I/41EOd4CQoiL.jpg	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/images-na.ssl-images-amazon.com/images/I/41EOd4CQoiL.jpg	(from https://www.tutorialspoint.com/cplusplus/cpp_useful_resources.htm)
09:36:01	30305/30305	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202011%2018:50:57%20GMT	https://images-na.ssl-images-amazon.com/images/I/417vhYB-FfL.jpg	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/images-na.ssl-images-amazon.com/images/I/417vhYB-FfL.jpg	(from https://www.tutorialspoint.com/cplusplus/cpp_useful_resources.htm)
09:36:02	34121/34121	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Sep%202012%2015:16:50%20GMT	https://images-na.ssl-images-amazon.com/images/I/51s4M2zP2zL.jpg	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/images-na.ssl-images-amazon.com/images/I/51s4M2zP2zL.jpg	(from https://www.tutorialspoint.com/cplusplus/cpp_useful_resources.htm)
09:36:02	24400/24400	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Apr%202012%2020:51:46%20GMT	https://images-na.ssl-images-amazon.com/images/I/41c5TFrs5AL.jpg	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/images-na.ssl-images-amazon.com/images/I/41c5TFrs5AL.jpg	(from https://www.tutorialspoint.com/cplusplus/cpp_useful_resources.htm)
09:36:03	3224/3224	---M-Z	200	added ('OK')	application/x-javascript	etag:%228b41e5fb838cf3b26caef2bc98a9991b%22	http://connect.facebook.net/en_US/sdk.js	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/connect.facebook.net/en_US/sdk.js	(from https://www.tutorialspoint.com/cplusplus/cpp_discussion.htm)
09:36:03	99913/99913	---M--	200	added ('OK')	image/jpeg	etag:%2218649-5699fc007b380%22	https://www.tutorialspoint.com/cplusplus/images/cplusplus_pdfcover.jpg	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/images/cplusplus_pdfcover.jpg	(from https://www.tutorialspoint.com/cplusplus/cpp_pdf_version.htm)
09:36:04	4329/4329	---M--	200	added ('OK')	image/png	etag:%2210e9-56528870994d9%22	https://www.tutorialspoint.com/store/images/PayPal.png	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/store/images/PayPal.png	(from https://www.tutorialspoint.com/cplusplus/cpp_pdf_version.htm)
09:36:04	1016540/1016540	---M--	200	added ('OK')	application/pdf	etag:%22f82dc-5699fbf8da180%22	https://www.tutorialspoint.com/cplusplus/cpp_tutorial.pdf	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/cpp_tutorial.pdf	(from https://www.tutorialspoint.com/cplusplus/cpp_pdf_version.htm)
09:36:04	3017/3017	---M--	200	added ('OK')	image/jpeg	etag:%22bc9-56528870994d9%22	https://www.tutorialspoint.com/store/images/CCAvenue.jpg	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/store/images/CCAvenue.jpg	(from https://www.tutorialspoint.com/cplusplus/cpp_pdf_version.htm)
09:36:05	27887/27887	---M--	200	added ('OK')	image/jpeg	etag:%226cef-567c372829f40%22	https://www.tutorialspoint.com/cplusplus/images/cpp_while_loop.jpg	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/images/cpp_while_loop.jpg	(from https://www.tutorialspoint.com/cplusplus/cpp_while_loop.htm)
09:36:06	37629/37629	---M--	200	added ('OK')	image/jpeg	etag:%2292fd-567c372641ac0%22	https://www.tutorialspoint.com/cplusplus/images/cpp_for_loop.jpg	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/images/cpp_for_loop.jpg	(from https://www.tutorialspoint.com/cplusplus/cpp_for_loop.htm)
09:36:06	8246/8246	---M--	200	added ('OK')	image/jpeg	etag:%222036-567c372459640%22	https://www.tutorialspoint.com/cplusplus/images/cpp_do_while_loop.jpg	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/images/cpp_do_while_loop.jpg	(from https://www.tutorialspoint.com/cplusplus/cpp_do_while_loop.htm)
09:36:06	8325/8325	---M--	200	added ('OK')	image/jpeg	etag:%222085-567c372365400%22	https://www.tutorialspoint.com/cplusplus/images/cpp_break_statement.jpg	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/images/cpp_break_statement.jpg	(from https://www.tutorialspoint.com/cplusplus/cpp_break_statement.htm)
09:36:07	8307/8307	---M--	200	added ('OK')	image/jpeg	etag:%222073-567c372459640%22	https://www.tutorialspoint.com/cplusplus/images/cpp_continue_statement.jpg	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/images/cpp_continue_statement.jpg	(from https://www.tutorialspoint.com/cplusplus/cpp_continue_statement.htm)
09:36:07	7255/7255	---M--	200	added ('OK')	image/jpeg	etag:%221c57-567c372641ac0%22	https://www.tutorialspoint.com/cplusplus/images/cpp_goto_statement.jpg	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/images/cpp_goto_statement.jpg	(from https://www.tutorialspoint.com/cplusplus/cpp_goto_statement.htm)
09:36:07	6319/6319	---M--	200	added ('OK')	image/jpeg	etag:%2218af-567c372735d00%22	https://www.tutorialspoint.com/cplusplus/images/cpp_if_statement.jpg	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/images/cpp_if_statement.jpg	(from https://www.tutorialspoint.com/cplusplus/cpp_if_statement.htm)
09:36:08	7139/7139	---M--	200	added ('OK')	image/jpeg	etag:%221be3-567c372735d00%22	https://www.tutorialspoint.com/cplusplus/images/cpp_if_else_statement.jpg	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/images/cpp_if_else_statement.jpg	(from https://www.tutorialspoint.com/cplusplus/cpp_if_else_statement.htm)
09:36:08	10843/10843	---M--	200	added ('OK')	image/jpeg	etag:%222a5b-567c372829f40%22	https://www.tutorialspoint.com/cplusplus/images/cpp_switch_statement.jpg	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/images/cpp_switch_statement.jpg	(from https://www.tutorialspoint.com/cplusplus/cpp_switch_statement.htm)
09:36:09	11516/11516	---M--	200	added ('OK')	image/jpeg	etag:%222cfc-567c372bfa840%22	https://www.tutorialspoint.com/cplusplus/images/two_dimensional_arrays.jpg	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/images/two_dimensional_arrays.jpg	(from https://www.tutorialspoint.com/cplusplus/cpp_multi_dimensional_arrays.htm)
09:36:10	3722/3722	---M--	200	added ('OK')	image/jpeg	etag:%22e8a-567c372a123c0%22	https://www.tutorialspoint.com/cplusplus/images/pointer_to_pointer.jpg	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/images/pointer_to_pointer.jpg	(from https://www.tutorialspoint.com/cplusplus/cpp_pointer_to_pointer.htm)
